[0.000000] (-) TimerEvent: {}
[0.000568] (-) JobUnselected: {'identifier': 'go2_core'}
[0.000614] (-) JobUnselected: {'identifier': 'go2_navigation2'}
[0.000649] (-) JobUnselected: {'identifier': 'go2_perception'}
[0.000720] (-) JobUnselected: {'identifier': 'go2_slam'}
[0.000743] (go2_description) JobQueued: {'identifier': 'go2_description', 'dependencies': OrderedDict()}
[0.062339] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/urdf/.history/go2_description_20230905113000.urdf\n'}
[0.062374] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/urdf/.history/go2_description_20230905113839.urdf\n'}
[0.062399] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/urdf/.history/go2_description_20230905113840.urdf\n'}
[0.062430] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/urdf/.history/go2_description_20230905115215.urdf\n'}
[0.062454] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/urdf/.history/go2_description_20230905112143.urdf\n'}
[0.062478] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/urdf/.history/go2_description_20230904193628.urdf\n'}
[0.062501] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/urdf/.history/go2_description_20230904144240.urdf\n'}
[0.062525] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/urdf/go2_description.urdf\n'}
[0.062549] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/urdf/Amended_collision_model.png\n'}
[0.062574] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/urdf/Normal_collision_model.png\n'}
[0.062600] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/meshes\n'}
[0.062624] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/meshes/hip.dae\n'}
[0.062648] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/meshes/calf_mirror.dae\n'}
[0.062672] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/meshes/thigh.dae\n'}
[0.062697] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/meshes/thigh_mirror.dae\n'}
[0.062721] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/meshes/calf.dae\n'}
[0.062747] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/meshes/trunk.dae\n'}
[0.062772] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/meshes/foot.dae\n'}
[0.062797] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/dae\n'}
[0.062821] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/dae/hip.dae\n'}
[0.062844] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/dae/calf_mirror.dae\n'}
[0.062868] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/dae/thigh.dae\n'}
[0.062893] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/dae/thigh_mirror.dae\n'}
[0.062919] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/dae/calf.dae\n'}
[0.062943] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/dae/base.dae\n'}
[0.062967] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/dae/foot.dae\n'}
[0.062991] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/ament_index/resource_index/package_run_dependencies/go2_description\n'}
[0.063015] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/ament_index/resource_index/parent_prefix_path/go2_description\n'}
[0.063039] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/environment/ament_prefix_path.sh\n'}
[0.063065] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/environment/ament_prefix_path.dsv\n'}
[0.063099] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/environment/path.sh\n'}
[0.063123] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/environment/path.dsv\n'}
[0.063148] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/local_setup.bash\n'}
[0.063172] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/local_setup.sh\n'}
[0.063215] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/local_setup.zsh\n'}
[0.063297] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/local_setup.dsv\n'}
[0.063334] (go2_description) StdoutLine: {'line': b'-- Installing: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/package.dsv\n'}
[0.063368] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/ament_index/resource_index/packages/go2_description\n'}
[0.063399] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/cmake/go2_descriptionConfig.cmake\n'}
[0.063561] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/cmake/go2_descriptionConfig-version.cmake\n'}
[0.064123] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/package.xml\n'}
[0.064413] (go2_description) CommandEnded: {'returncode': 0}
[0.073479] (go2_description) JobEnded: {'identifier': 'go2_description', 'rc': 0}
[0.073888] (-) EventReactorShutdown: {}
